,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSSubClass_5,MSSubClass_6,MSSubClass_new,2ndFlrSF_2,2ndFlrSF_3,2ndFlrSF_4,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,age,SF_with_Bsmt,SF_wo_Bsmt,from_built_to_Remod,total_years,total_sqr,Total_Bathrooms,Total_porch_sf,TotRms,YearBuilt_cat,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,hasporch,hasalley,was_remod,is_new,SalePrice
441,90,RL,4.532599493153256,9.401704256754366,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133,Unf,0,1307,1440,GasA,TA,N,FuseF,1440,0,0,7.273092595999522,0.0,0,2,0,4,2,Fa,8,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD,Normal,8100.0,729000.0,65610000.0,5904900000.0,5904900000.0,737100,0,0,0,16,64,256,1024,4096,16384,53,2880,1440,0,3910,1573,2.0,0.0,10.0,old,0,0,0,1,0,0,0,0,False,11.678439903447801
442,50,RM,3.970291913552122,8.738895704934043,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1078,1078,GasA,TA,Y,SBrkr,1128,445,0,7.3613754289773485,0.0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2,360,TA,TA,P,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,198025,88121125,39213900625,49,343,2401,16807,117649,823543,16,2651,1573,62,3922,1573,2.0,0.0,10.0,old,0,1,1,1,1,0,0,1,False,12.000891794590137
443,120,RL,3.9889840465642745,8.274611946209552,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Y,SBrkr,1258,0,0,7.138073034044347,0.0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3,648,TA,TA,Y,4.976733742420574,2.833213344056216,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,0,2516,1258,1,4013,1258,2.0,7.80994708647679,8.0,new_new,0,0,1,1,1,1,0,1,False,12.058152515453552
444,60,RL,4.2626798770413155,9.076923258535832,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,GasA,Ex,Y,SBrkr,933,975,0,7.554334823725748,0.6931471805599453,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,493,TA,TA,Y,4.976733742420574,4.897839799950911,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,950625,926859375,903687890625,25,125,625,3125,15625,78125,13,2823,1908,1,3989,2550,3.6931471805599454,9.874573542371486,11.693147180559945,new,0,1,1,1,1,1,0,1,False,12.254862809699606
445,20,RL,4.30406509320417,9.1958356857733,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1436,1436,GasA,Fa,Y,SBrkr,1689,0,0,7.432483807917119,0.0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2,480,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,11,2009,COD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,53,3125,1689,0,3912,1689,1.0,0.0,8.0,old,0,0,1,1,1,0,0,0,False,11.755871643580617
446,20,RL,4.927253685157205,9.710691327448153,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247,Rec,713,557,1517,GasA,Ex,Y,SBrkr,1888,0,0,7.543802867501509,0.0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,2,578,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,8,3405,1888,36,3968,2848,3.0,0.0,9.0,middle,0,0,1,1,1,0,0,1,False,12.154779351142624
447,60,RL,4.189654742026425,9.32500744695431,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,930,930,GasA,Gd,Y,SBrkr,956,930,0,7.54274354536855,0.0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2,431,TA,TA,Y,4.499809670330265,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,864900,804357000,748052010000,25,125,625,3125,15625,78125,7,2816,1886,1,3997,1886,3.0,4.499809670330265,13.0,new,0,1,1,1,1,1,0,1,False,12.205572520488492
448,50,RM,3.9318256327243257,9.059633754551479,Pave,No_alley,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,780,780,GasA,TA,Y,SBrkr,780,596,0,7.227662498728654,0.0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1,198,TA,TA,N,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,355216,211708736,126178406656,36,216,1296,7776,46656,279936,56,2156,1376,13,3887,1376,2.0,0.0,9.0,old,0,1,1,1,1,0,0,1,False,11.691071650353702
449,50,RM,3.9318256327243257,8.699681400989514,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331,Unf,0,318,649,GasA,Ex,Y,SBrkr,679,504,0,7.076653815443951,0.0,0,1,1,2,1,TA,6,Typ,0,No_Fireplace,Detchd,1981.0,Unf,1,308,TA,TA,Y,0.0,5.176149732573829,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,254016,128024064,64524128256,49,343,2401,16807,117649,823543,5,1832,1183,54,3950,1514,2.0,5.176149732573829,8.0,old,0,1,1,1,0,1,0,1,False,11.695247021764184
450,30,RM,4.2626798770413155,8.645586406184636,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,FuseA,813,0,0,6.70196036600254,0.0,0,1,0,2,1,Gd,5,Typ,0,No_Fireplace,Detchd,1932.0,Unf,1,270,Fa,Fa,N,0.0,4.736198448394496,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD,Normal,900.0,27000.0,810000.0,24300000.0,24300000.0,27900,0,0,0,64,512,4096,32768,262144,2097152,1,1626,813,75,3935,813,1.0,4.736198448394496,6.0,old,0,0,1,1,0,1,0,1,False,11.608235644774552
451,20,RL,4.143134726391533,11.167077412430533,Pave,No_alley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,GasA,TA,Y,SBrkr,1533,0,0,7.335633981927201,0.6931471805599453,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2,576,TA,TA,Y,5.303304908059076,4.007333185232471,0.0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,31,3066,1533,0,3950,2188,2.6931471805599454,9.310638093291548,7.693147180559945,middle,0,0,1,1,1,1,0,0,False,12.542544882151386
452,60,RL,4.454347296253507,9.1381996941985,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,888,868,0,7.471363088187097,0.6931471805599453,0,2,1,3,1,TA,7,Typ,0,No_Fireplace,Attchd,1996.0,Fin,2,422,TA,TA,Y,4.976733742420574,4.812184355372417,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,753424,653972032,567647723776,25,125,625,3125,15625,78125,10,2628,1756,1,3993,2498,3.6931471805599454,9.78891809779299,10.693147180559945,new,0,1,1,1,0,1,0,1,False,12.225875272826354
453,60,FV,4.330733340286331,9.105090961257085,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,786,804,0,7.372118028337787,0.0,0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2008.0,RFn,2,676,TA,TA,Y,0.0,3.4339872044851463,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,646416,519718464,417853645056,25,125,625,3125,15625,78125,1,2358,1590,0,4016,1590,3.0,3.4339872044851463,9.0,new_new,0,1,1,1,0,1,0,0,False,12.254862809699606
454,90,RL,4.1588830833596715,9.13755460225053,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,0,122,1728,GasA,TA,Y,SBrkr,1728,0,0,7.455298485683291,1.0986122886681098,0,2,0,4,2,TA,8,Typ,0,No_Fireplace,Detchd,1976.0,Unf,2,560,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD,Family,8100.0,729000.0,65610000.0,5904900000.0,5904900000.0,737100,0,0,0,25,125,625,3125,15625,78125,30,3456,1728,0,3952,3334,3.09861228866811,0.0,11.098612288668111,middle,0,0,1,1,0,0,0,0,False,12.144197241812087
455,20,RL,4.394449154672439,9.169622538697624,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,1242,0,0,7.1252830915107115,0.0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2,528,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,34,2484,1242,0,3946,2158,2.0,0.0,8.0,middle,0,0,1,1,1,0,0,0,False,12.075394321888057
456,70,RM,3.5553480614894135,8.427706024914702,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Fa,N,SBrkr,624,720,0,7.20414929203594,0.0,0,1,0,4,1,TA,7,Typ,0,No_Fireplace,Detchd,1916.0,Unf,3,513,Fa,Fa,Y,0.0,0.0,4.574710978503383,0,0,0,No_Pool,No_Fence,None,0,5,2008,COD,Abnorml,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,518400,373248000,268738560000,25,125,625,3125,15625,78125,58,1968,1344,34,3866,1344,1.0,4.574710978503383,8.0,very_old,0,1,1,1,0,1,1,1,False,11.49272275765271
457,20,RL,4.394449154672439,10.882339852663634,Pave,No_alley,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,GasA,Ex,Y,SBrkr,1663,0,0,7.416979621381154,0.6931471805599453,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2,529,TA,TA,Y,5.41610040220442,4.927253685157205,0.0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,14,3027,1663,40,3948,2779,1.6931471805599454,10.343354087361625,7.693147180559945,old,0,0,1,1,1,1,0,1,False,12.4529327234617
458,70,RM,4.110873864173311,8.537191877922927,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,588,588,GasA,Fa,Y,SBrkr,833,833,0,7.418780882750794,0.0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,228,TA,TA,Y,5.262690188904886,4.1588830833596715,0.0,0,0,0,No_Pool,MnPrv,None,0,6,2008,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,693889,578009537,481481944321,49,343,2401,16807,117649,823543,12,2254,1666,71,3921,1666,1.0,9.421573272264556,8.0,old,0,1,1,1,1,1,1,1,False,11.9891596439666
459,50,RL,3.970291913552122,8.855948534052018,Pave,No_alley,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185,Unf,0,524,709,GasA,TA,Y,SBrkr,979,224,0,7.093404625868766,0.6931471805599453,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950.0,Unf,1,352,TA,TA,Y,0.0,0.0,5.517452896464707,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,50176,11239424,2517630976,16,64,256,1024,4096,16384,59,1912,1203,0,3900,1388,1.6931471805599454,5.517452896464707,6.693147180559945,old,0,1,1,1,1,1,0,0,False,11.608235644774552
460,60,FV,4.330733340286331,8.987821625430815,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,0,288,832,GasA,Ex,Y,SBrkr,832,1103,0,7.568379267836522,0.6931471805599453,0,2,1,3,1,TA,8,Typ,0,No_Fireplace,BuiltIn,2009.0,Fin,2,552,TA,TA,Y,0.0,5.017279836814924,0.0,0,0,0,No_Pool,No_Fence,None,0,12,2009,New,Partial,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,1216609,1341919727,1480137458881,25,125,625,3125,15625,78125,0,2767,1935,0,4018,2479,3.6931471805599454,5.017279836814924,11.693147180559945,new_new,0,1,1,1,0,1,0,0,True,12.481561937216318
461,70,RL,4.110873864173311,8.881975184248867,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350,BLQ,210,0,560,GasA,Ex,Y,SBrkr,575,560,0,7.035268599281097,0.6931471805599453,0,1,0,3,1,Gd,6,Typ,0,No_Fireplace,Detchd,1971.0,RFn,2,576,TA,TA,Y,5.54907608489522,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,4,2009,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,313600,175616000,98344960000,81,729,6561,59049,531441,4782969,2,1695,1135,71,3943,1695,1.6931471805599454,5.54907608489522,7.693147180559945,old,0,1,1,1,0,1,0,1,False,11.951180395901384
462,20,RL,4.110873864173311,9.021839764105513,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553,BLQ,311,0,864,GasA,Gd,Y,SBrkr,864,0,0,6.762729506931879,0.0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965.0,Unf,1,360,TA,TA,Y,0.0,0.0,5.4680601411351315,0,0,0,No_Pool,GdWo,None,0,12,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,44,1728,864,0,3930,1728,1.0,5.4680601411351315,6.0,middle,0,0,1,1,1,1,0,0,False,11.041048081342682
463,70,RL,4.31748811353631,9.391744841707654,Pave,No_alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326,Unf,0,389,715,GasA,Fa,Y,FuseA,849,811,0,7.415175109613295,0.0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,240,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,657721,533411731,432596913841,49,343,2401,16807,117649,823543,13,2375,1660,61,3929,1986,2.0,0.0,8.0,old,0,1,1,1,1,0,0,1,False,12.147913731356642
464,20,RL,4.110873864173311,9.039670667922676,Pave,No_alley,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,1040,0,0,6.947937068614969,0.0,0,2,0,3,1,TA,5,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,31,2080,1040,0,3956,1656,2.0,0.0,7.0,middle,0,0,0,1,0,0,0,0,False,11.728036844587175
465,120,RM,3.784189633918261,8.030409562130485,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1375,1375,GasA,Ex,Y,SBrkr,1414,0,0,7.254884810077338,0.0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,4.976733742420574,3.044522437723423,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,2,2789,1414,0,4008,1414,2.0,8.021256180143997,8.0,new_new,0,0,1,1,1,1,0,0,False,12.093687514935382
466,20,RL,4.454347296253507,9.271341393533582,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,GasA,TA,Y,SBrkr,1277,0,0,7.15305163493748,0.6931471805599453,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2,526,TA,TA,Y,0.0,0.0,0.0,0,176,0,No_Pool,GdWo,None,0,4,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,37,2554,1277,0,3940,2055,1.6931471805599454,176.0,6.693147180559945,middle,0,0,1,1,1,1,0,0,False,12.025749091398891
467,70,RL,4.382026634673881,9.15704507491796,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386,Unf,0,342,728,GasA,Ex,Y,SBrkr,888,756,0,7.405495663199472,0.0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,312,TA,TA,Y,5.1298987149230735,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,571536,432081216,326653399296,49,343,2401,16807,117649,823543,12,2372,1644,53,3937,2030,2.0,5.1298987149230735,9.0,old,0,1,1,1,1,1,0,1,False,11.894780707439258
468,20,RL,4.59511985013459,9.343909263897597,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1626,1626,GasA,Ex,Y,SBrkr,1634,0,0,7.399398083331354,0.0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,866,TA,TA,Y,0.0,3.8066624897703196,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,1,3260,1634,0,4012,1634,2.0,3.8066624897703196,9.0,new_new,0,0,1,1,1,1,0,0,False,12.429216196844383
469,60,RL,4.343805421853684,9.1369090938903,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,0,406,832,GasA,Ex,Y,SBrkr,832,878,0,7.444833273892193,0.0,0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,1993.0,RFn,2,506,TA,TA,Y,4.976733742420574,4.2626798770413155,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,770884,676836152,594262141456,25,125,625,3125,15625,78125,15,2542,1710,0,3986,2136,3.0,9.239413619461889,10.0,new,0,1,1,1,0,1,0,0,False,12.138863895836725
470,120,RL,4.135166556742356,8.82776136765472,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368,BLQ,1120,0,1488,GasA,TA,Y,SBrkr,1502,0,0,7.315218389752975,0.6931471805599453,0,1,1,1,1,Gd,4,Typ,0,No_Fireplace,Attchd,1985.0,RFn,2,528,TA,TA,Y,0.0,4.007333185232471,0.0,0,140,0,No_Pool,No_Fence,None,0,6,2010,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,25,2990,1502,0,3970,2990,2.6931471805599454,144.00733318523248,6.693147180559945,new,0,0,1,1,0,1,0,0,False,12.26434155365415
471,60,RL,4.532599493153256,9.38873757187798,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,TA,Y,SBrkr,1161,808,0,7.585788821732034,0.0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977.0,RFn,2,534,TA,TA,Y,0.0,0.0,0.0,0,276,0,No_Pool,No_Fence,None,0,11,2007,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,652864,527514112,426231402496,36,216,1296,7776,46656,279936,30,2777,1969,0,3954,1969,3.0,276.0,11.0,middle,0,1,1,1,1,1,0,0,False,12.154779351142624
